adarb1_n,akt_n,ampka_n,arc_n,acetylh3k9_n,bax_n,behavior,camkii_n,cdk5_n,cana_n,erbb4_n,gfap_n,gsk3b_n,genotype,glur3_n,glur4_n,il1b_n,itsn1_n,mtor_n,nr1_n,numb_n,p3525_n,p70s6_n,psd95_n,rrp1_n,rsk_n,s6_n,shh_n,snca_n,syp_n,tiam1_n,tau_n,treatment,ubiquitin_n,nnos_n,pakt_n,pcamkii_n,pcasp9_n,pelk_n,pgsk3b_n,pgsk3b_tyr216_n,pjnk_n,pmek_n,pmtor_n,pnr2a_n,pnumb_n,ppkcab_n,ppkcg_n,ps6_n,class
0.731745648,0.612680115,0.30778098,0.106866538,0.58160058,0.165860735,S/C,0.356003842,0.276474855,1.336073501,0.151353965,0.114966151,1.105091258,Ts65Dn,0.172630561,0.105053191,0.489361702,0.408069164,0.417867435,2.131219981,0.165739845,0.299323017,0.731262089,2.136605416,0.166223404,0.199039385,0.560686654,0.236581238,0.143012573,0.319028046,0.355235351,0.3219294,Saline,1.266199226,0.167553191,0.247838617,3.278770413,1.325193424,1.017291066,0.156673114,0.760759188,0.310854947,0.280691643,0.679346782,0.580403458,0.288376561,1.49221902,2.926740812,0.106866538,0
1.004477135,0.553900088,0.301051709,0.120136446,0.1027609,0.157659098,S/C,0.251679813,0.234516576,0.926980066,0.146786057,0.095832001,0.748174116,Control,0.237074939,0.105532459,0.630956188,0.290534619,0.379491674,1.670464505,0.148278435,0.241871869,0.996482251,2.139643961,0.140496749,0.111744084,0.266282912,0.200405074,0.158405287,0.400277156,0.313321648,0.146253065,Memantine,1.241019081,0.188466048,0.170172363,3.738971662,1.904594393,0.879199533,0.129623707,0.785417333,0.269062226,0.211510371,0.67163307,0.754747298,0.253724803,0.901840491,1.143374907,0.120136446,0
0.894609096,0.69464145,0.353624901,0.129535003,0.11369443,0.15444558,S/C,0.347714736,0.24220746,0.943025038,0.162876852,0.110245273,0.822695035,Control,0.234031681,0.111267246,0.59925907,0.398542159,0.466903073,2.069542947,0.158022483,0.277082269,0.817450179,2.196601942,0.145375575,0.145390071,0.274527338,0.248594788,0.179356157,0.384133878,0.37608353,0.184466019,Saline,1.113949923,0.174629535,0.18498818,2.552206462,1.318472151,1.391449961,0.136816556,0.719979561,0.246650906,0.226162333,0.672576832,0.676122931,0.270685579,0.92001576,1.001149719,0.129535003,0
1.701462766,0.771092279,0.411676083,0.131188625,0.267747545,0.176043372,C/S,0.359039548,0.317716858,1.620141162,0.162234043,0.116612111,1.531826742,Control,0.250460311,0.132416121,0.537898936,1.025423729,0.461299435,2.802636535,0.222790507,0.325900164,1.29705401,2.372033552,0.150521686,0.175047081,0.778590426,0.245448036,0.139985679,0.497238134,0.420433145,0.273220131,Memantine,1.268975041,0.23537234,0.243126177,4.097740113,2.046849427,1.883804143,0.177526596,1.052015139,0.339359699,0.309416196,0.774576271,0.760922787,0.405461394,2.22354049,2.407528642,0.131188625,0
1.146446281,0.633015007,0.346521146,0.129586777,0.20661157,0.168595041,S/C,0.433151432,0.181157025,1.196363636,0.178842975,0.152396694,0.848908595,Control,0.210909091,0.094214876,0.84231405,0.384379263,0.496589359,1.893929059,0.148099174,0.347438017,0.840330579,2.553057851,0.261487603,0.230218281,0.26677686,0.314710744,0.236694215,0.55768595,0.377216917,0.212231405,Memantine,1.732892562,0.174214876,0.285470668,4.316507503,2.32231405,1.413710778,0.17785124,0.921322314,0.392564802,0.332537517,0.89324693,1.008867667,0.357435198,1.194747613,1.930578512,0.129586777,0
1.087463557,0.567070096,0.333333333,0.111111111,0.214447684,0.155328798,C/S,0.409228442,0.270651118,1.529964367,0.15484289,0.127793975,1.314422592,Control,0.206673145,0.08649174,0.560252672,0.679021684,0.459152799,2.288451841,0.165046971,0.289439585,0.860382248,2.206997085,0.391480402,0.201462431,0.564949789,0.281341108,0.156300615,0.452380952,0.351487645,0.199060577,Memantine,1.227243278,0.217849044,0.281896117,3.075895108,1.79478458,1.471507816,0.168286362,1.041464205,0.345184065,0.309884014,0.704488149,0.545637922,0.380231972,2.098587998,2.61159702,0.111111111,0
0.803103783,0.631762653,0.318062827,0.139088264,1.06614937,0.140058196,S/C,0.294720768,0.219204656,0.942386033,0.17613967,0.16042677,0.57482548,Control,0.216488846,0.108050436,0.732298739,0.27530541,0.426701571,1.554537522,0.145877789,0.309990301,0.723763337,2.102036857,0.209893307,0.138961606,0.522017459,0.251406402,0.204461688,0.378661494,0.344458988,0.522405432,Saline,1.131134821,0.157322987,0.185427574,2.231675393,1.451018429,0.92452007,0.150727449,0.713676043,0.222949389,0.216841187,0.657940663,0.521815009,0.261780105,0.667102967,1.149757517,0.139088264,0
0.848645869,0.746109959,0.360736515,0.121357559,0.096331848,0.143297909,S/C,0.346991701,0.222660267,0.904696606,0.158896126,0.111758656,0.734180498,Control,0.212547137,0.104559479,0.63129928,0.355809129,0.51063278,2.001815353,0.13969832,0.276311279,0.758827563,2.142440864,0.153068221,0.164678423,0.246143298,0.292080905,0.185807336,0.372643126,0.387966805,0.170209119,Saline,1.107302023,0.156667809,0.226141079,2.207209544,1.33493315,1.589211618,0.139869729,0.736030168,0.242479253,0.234180498,0.728993776,0.627852697,0.294605809,0.837914938,0.992286596,0.121357559,0
1.02828208,0.710470085,0.40491453,0.123379029,0.320365567,0.177596641,S/C,0.38974359,0.266765469,1.076818575,0.160182784,0.126466593,1.097863248,Control,0.244535013,0.161664814,0.546004693,0.371794872,0.554700855,2.206196581,0.154872175,0.310979375,0.66049154,2.102383599,0.158824256,0.164957265,0.355687292,0.236630851,0.179819686,0.478572311,0.489102564,0.240088922,Saline,1.271335062,0.170804001,0.253205128,4.849358974,1.267012474,1.088675214,0.140422379,0.820303816,0.322435897,0.287820513,0.828632479,0.664102564,0.378632479,1.758333333,2.230826232,0.123379029,0
1.204433745,0.586711086,0.317786415,0.097602568,0.308556525,0.167318688,C/S,0.357023876,0.297522319,1.526632561,0.151068312,0.116962584,1.344253193,Ts65Dn,0.233222991,0.141940014,0.462132611,0.865630205,0.43179715,2.359429946,0.182465643,0.285284382,0.906209249,2.116160096,0.160898786,0.180640385,0.635971512,0.209449293,0.124485906,0.440666065,0.438460115,0.221887852,Memantine,1.19349985,0.171431437,0.241532482,5.459559504,1.498344869,1.588376828,0.162002207,0.924967399,0.317971497,0.264482695,0.707199704,0.630760689,0.369794559,2.755321118,3.113050456,0.097602568,0
0.975095426,0.684029185,0.355289826,0.109630186,0.224766911,0.188536387,C/S,0.312930685,0.30117014,1.720543145,0.152243289,0.115825042,1.492399676,Ts65Dn,0.229647707,0.137538327,0.516988924,0.877280097,0.392278071,2.696291042,0.203491646,0.297165384,0.964770665,2.477441962,0.14310744,0.1531212,0.581503035,0.223953445,0.124147425,0.402853388,0.393899473,0.188160941,Memantine,0.992678806,0.20455541,0.194568302,2.479833806,1.43382767,1.609343332,0.165696765,0.901633189,0.241183624,0.243311715,0.65352655,0.479631131,0.30016214,1.789116336,1.495150491,0.109630186,0
1.367024979,0.919495635,0.41263683,0.151651071,0.372360993,0.203464543,S/C,0.407510046,0.296187456,1.094037584,0.181579151,0.115381641,1.199944575,Ts65Dn,0.208800557,0.121954992,0.573969531,0.660523763,0.513925454,2.832201746,0.210579228,0.309102158,1.284587426,2.501740005,0.158533756,0.167244007,0.572964195,0.238960637,0.174696466,0.476838605,0.526950256,0.30392081,Memantine,1.432449153,0.218235249,0.268809755,5.185949841,1.569561519,1.369267008,0.156523084,0.875029,0.369544132,0.317722045,0.894000277,0.936538728,0.422197589,1.422613274,1.542881448,0.151651071,0
0.872467709,0.712690573,0.365686064,0.126988443,0.101971448,0.178110129,S/C,0.39746618,0.272195785,0.977702243,0.165873555,0.106730116,1.179299979,Control,0.216315432,0.091774303,0.553229096,0.450719347,0.467038866,2.426240069,0.171719918,0.2746431,0.988443236,2.469340585,0.144119646,0.209791711,0.318558804,0.206526173,0.171312033,0.470564242,0.362465106,0.192522094,Memantine,1.388443236,0.195649218,0.272922482,4.765943741,1.487695445,1.311788705,0.145207342,0.865941536,0.347648701,0.315439124,0.796435473,0.817264333,0.31801589,1.168778183,1.805166553,0.126988443,0
1.157884689,0.625417263,0.306151645,0.139747995,0.932035128,0.187667048,S/C,0.378636147,0.233867889,1.299732722,0.190530737,0.130775105,0.87386743,Ts65Dn,0.189576174,0.119129439,0.69224895,0.443252265,0.378159275,1.998092513,0.17812142,0.30775105,0.895379916,2.410271096,0.219167621,0.204101097,0.528255059,0.203703704,0.1914853,0.485490645,0.366714354,0.503627339,Memantine,1.411989309,0.188048874,0.261087268,3.230567477,1.730622375,1.182641869,0.179839633,0.866933944,0.310681927,0.290176443,0.715784454,0.695040534,0.300429185,0.943967573,1.663230241,0.139747995,0
0.707572684,0.653838898,0.368043765,0.11933739,0.093306288,0.165314402,S/C,0.322580645,0.229546991,0.941852603,0.14288934,0.099166103,1.073571024,Control,0.204755465,0.098715348,0.577417174,0.504621769,0.482927749,1.89718921,0.133761551,0.247802569,0.896439035,1.897115168,0.124070318,0.141671383,0.243745774,0.248816768,0.160581474,0.347532116,0.41992077,0.157876944,Memantine,1.133310796,0.158102321,0.200150915,3.586493115,1.204755465,1.161478966,0.11753437,0.796033356,0.267119411,0.230333899,0.747594793,0.587059045,0.309186946,0.954159593,1.257606491,0.11933739,0
1.523395526,0.660778659,0.349675559,0.116147309,0.173488327,0.160886979,C/S,0.388248017,0.303116147,1.549184331,0.149848588,0.098368663,1.512797404,Control,0.195662792,0.11175149,0.49037804,0.800468637,0.431326604,2.310201875,0.159617075,0.276741233,0.850151412,2.118882485,0.153365244,0.187635184,0.450620299,0.240988571,0.138614829,0.463417017,0.367880317,0.18198691,Memantine,1.238448764,0.17436749,0.253064167,4.979812545,1.425710657,1.571737563,0.168115659,0.956334864,0.369863014,0.335796683,0.719718818,0.590302812,0.366077866,1.853100216,1.942854352,0.116147309,0
0.699712184,0.616940582,0.500316056,0.091461465,0.090502079,0.152542373,C/S,0.345448799,0.225135913,0.994403582,0.12120243,0.13559322,0.961125158,Control,0.179245283,0.099456348,0.342500799,0.564791403,0.586599241,1.957016435,0.135913016,0.233290694,0.684521906,1.403901503,0.204349217,0.187737042,0.232651103,0.182283339,0.179724976,0.40821874,0.520859671,0.143428206,Memantine,1.030060761,0.136552606,0.250632111,1.487357775,0.96642149,1.678571429,0.180364567,0.619923249,0.300252845,0.268015171,0.882743363,0.555941846,0.474399494,1.213021492,0.853693636,0.091461465,0
1.748959871,0.708780721,0.356716774,0.109649711,0.10501946,0.1860153,C/S,0.335719399,0.363239834,1.898000268,0.157361428,0.119044424,1.436411358,Ts65Dn,0.193463965,0.118776003,0.497047376,0.819374851,0.416129802,2.437842997,0.228023084,0.282109784,1.04234331,2.264595356,0.140518051,0.161178716,0.479600054,0.202456046,0.154274594,0.554556435,0.403602959,0.204133673,Saline,1.259294054,0.141793048,0.20949654,2.31567645,1.506710509,1.386423288,0.168702188,0.912159442,0.333333333,0.257217848,0.684204247,0.669887855,0.364829396,2.164757814,2.156958797,0.109649711,0
1.392029193,0.69728738,0.436508977,0.129436176,0.215870063,0.200486548,S/C,0.341501769,0.2674585,0.752790498,0.145248998,0.113337149,1.115450138,Control,0.269461935,0.14474814,0.42909273,0.439260909,0.465207705,2.415148735,0.182455638,0.26917573,0.946336577,2.217587293,0.182455638,0.123968025,0.30409273,0.20814253,0.172223812,0.493202633,0.45498624,0.174370349,Memantine,1.352676016,0.202776188,0.206657057,5.70999869,1.398611906,1.368234832,0.145821408,0.745778477,0.325383305,0.259205871,0.903682348,1.057266413,0.382911807,1.276241646,1.668216943,0.129436176,0
1.559555448,0.838392759,0.412297163,0.145385359,0.139466055,0.193464605,S/C,0.315597748,0.265221068,0.93579367,0.156559555,0.11023194,1.335136329,Ts65Dn,0.216960619,0.129077072,0.534126601,0.75836185,0.479081576,2.242852412,0.188692921,0.287086253,1.300676492,2.107030684,0.14091568,0.133016889,0.37158734,0.258697753,0.190625755,0.444129017,0.479302351,0.217443827,Memantine,1.388741242,0.228618024,0.238988851,5.130146815,1.75283885,1.443316039,0.128291858,0.895747765,0.336350591,0.284578872,1.052544431,0.949884093,0.320344409,1.319792472,1.656680358,0.145385359,0
2.539889642,0.981696813,0.54543497,0.140878262,0.106046672,0.20841476,C/S,0.3916882,0.353776296,1.645763881,0.19628693,0.127370962,1.460594315,Control,0.224106219,0.142200253,0.573514197,0.77002584,0.547911283,2.92581826,0.248361881,0.307793999,1.31641568,2.384584435,0.17547994,0.15040913,0.519772388,0.229796528,0.161800207,0.581733533,0.493432386,0.288309001,Memantine,1.168640074,0.206288079,0.201012059,1.832041344,1.782503736,1.869186047,0.184331532,0.895160363,0.338608958,0.253122308,0.829888028,0.91042205,0.507859604,1.940245478,0.848373376,0.140878262,0
1.724698519,0.548168427,0.356276887,0.115554877,0.16112044,0.178675011,C/S,0.325120584,0.287513357,1.520531217,0.145855595,0.112807205,1.348064138,Control,0.24332163,0.138299496,0.497710273,0.574240647,0.435797158,2.314691696,0.163181194,0.299267287,0.729430621,2.174248206,0.147916349,0.199843567,0.434895436,0.234239047,0.128453671,0.428407877,0.402163994,0.151885208,Saline,0.967714853,0.160280873,0.192673706,2.756876548,1.325293848,1.372311302,0.155014502,0.858342238,0.221874593,0.215356538,0.663277278,0.5308304,0.336331639,2.141963238,2.166768432,0.115554877,0
0.855143923,0.667357513,0.346943005,0.130063966,0.098747335,0.169509595,S/C,0.409533679,0.279450959,1.005197228,0.162046908,0.103411514,1.115025907,Control,0.213885928,0.095015991,0.547841151,0.43357513,0.446217617,2.369533679,0.161913646,0.257196162,1.007462687,2.438566098,0.134594883,0.198963731,0.3054371,0.207489339,0.154984009,0.460421109,0.353160622,0.193230277,Memantine,1.361807036,0.17750533,0.264455959,4.596683938,1.471481876,1.305699482,0.143523454,0.853011727,0.334093264,0.300725389,0.74507772,0.771813472,0.306528497,1.129948187,1.730943497,0.130063966,0
1.105541531,0.722164412,0.384807492,0.136314461,0.112393317,0.166967184,S/C,0.335691988,0.252073567,0.96333694,0.159874985,0.101454502,0.970031217,Ts65Dn,0.192451016,0.101935329,0.592018271,0.584183143,0.523413111,1.953173777,0.1530232,0.28416877,0.970909965,1.997595865,0.138718596,0.146930281,0.305084746,0.254838322,0.191369155,0.368914533,0.475754422,0.219737949,Memantine,1.320351004,0.199182594,0.219771072,4.220187305,1.733141003,1.336316337,0.127419161,0.850823416,0.299063476,0.29094693,0.874297607,0.693028096,0.322996878,1.13673257,1.349320832,0.136314461,0
1.081883117,0.845942064,0.384486474,0.13012987,0.131363636,0.178246753,S/C,0.360426143,0.257597403,0.967012987,0.147207792,0.111623377,1.022983002,Control,0.26012987,0.144220779,0.537402597,0.509815657,0.481086904,2.70457266,0.189935065,0.289220779,0.996103896,2.337142857,0.149220779,0.145080201,0.367337662,0.253181818,0.161948052,0.424350649,0.391788365,0.175584416,Saline,1.175,0.186233766,0.194038784,3.553028489,1.321038961,1.938831697,0.134025974,0.753831169,0.294110606,0.248743117,0.875508738,0.965525497,0.27747187,1.143164951,1.161428571,0.13012987,0
0.744651798,0.444811403,0.286806883,0.119101805,0.24032772,0.17508724,S/C,0.232400487,0.267637688,1.071612805,0.160370202,0.145046275,0.725186859,Ts65Dn,0.201638598,0.127143074,0.557426794,0.380497132,0.392490874,1.414913958,0.173873464,0.334395388,0.756334395,2.086481566,0.190259445,0.118720667,0.496434532,0.244424215,0.195417994,0.341829768,0.348339997,0.277044455,Saline,1.150811713,0.208921256,0.162350078,1.654962628,1.508117129,0.734225621,0.165983917,0.905173722,0.195202503,0.208065357,0.533460803,0.388145315,0.292543021,0.862854163,2.17357002,0.119101805,0
0.996582088,0.770797028,0.325598459,0.125535859,0.408874986,0.188332754,S/C,0.308355498,0.327018885,1.32255822,0.159541189,0.120148303,1.021370265,Ts65Dn,0.223380837,0.157687406,0.572818909,0.584518023,0.429147941,2.02806567,0.221295331,0.32336925,0.95220716,2.414957711,0.171069401,0.149867009,0.758313058,0.286003939,0.146738501,0.400069517,0.409061726,0.287104623,Saline,1.147781254,0.195342371,0.215078419,3.234522608,1.564071371,0.921948088,0.165681845,0.896999189,0.279097496,0.265248097,0.627441988,0.619645969,0.306796295,1.245437036,2.171127332,0.125535859,0
1.81176833,0.829613095,0.453290344,0.123888742,0.19448112,0.16948332,C/S,0.378968254,0.322946924,1.461403046,0.162529707,0.111785934,1.571428571,Control,0.227004665,0.120896048,0.449916381,1.00380291,0.498015873,2.705605159,0.202050876,0.309875891,1.055584896,2.172476014,0.151747205,0.186507937,0.580186603,0.256183435,0.14021653,0.466332189,0.428984788,0.211865153,Memantine,1.158524778,0.201962855,0.222056878,3.923115079,1.57530147,1.932787698,0.173796321,0.928395388,0.321345899,0.295965608,0.782407407,0.772900132,0.415674603,1.995039683,1.733958278,0.123888742,0
1.583110679,0.410661905,0.348169876,0.115942029,0.127358109,0.18670553,C/S,0.309654381,0.269775727,1.760424257,0.139179014,0.118694843,1.194745568,Control,0.247510323,0.12039511,0.483928427,0.455554139,0.437316669,2.262849126,0.17860902,0.28378269,0.775564732,2.107116833,0.146465873,0.13442163,0.305562303,0.209537689,0.143308234,0.446684479,0.367810228,0.147113594,Saline,1.055865922,0.159501255,0.149215661,3.324575947,1.500364343,0.904093866,0.154967209,0.847137884,0.246524678,0.190536921,0.663563321,0.761892616,0.336309144,2.104706032,1.895635981,0.115942029,0
0.924819277,0.695932029,0.369207003,0.136385542,0.062811245,0.157108434,S/C,0.421472709,0.312449799,1.105863454,0.161445783,0.123052209,1.128475798,Control,0.267791165,0.14248996,0.622168675,0.483264676,0.547373841,2.42507724,0.147309237,0.285301205,0.967068273,2.49253012,0.152610442,0.185118435,0.239839357,0.278554217,0.192128514,0.514216867,0.422245108,0.144899598,Memantine,1.464738956,0.188915663,0.275489186,4.987899073,1.657349398,1.402677652,0.138795181,0.857670683,0.358135942,0.291709578,0.918898043,0.856333677,0.355818744,1.151390319,1.540401606,0.136385542,0
1.19652761,0.564504633,0.344975053,0.104412829,0.306366048,0.161924283,C/S,0.366120219,0.316976127,1.489269351,0.144200627,0.121292501,1.335709195,Ts65Dn,0.247769472,0.142874367,0.495538944,0.800665241,0.480636731,2.291518175,0.170725826,0.278996865,0.890282132,2.153846154,0.165300217,0.187217866,0.628285508,0.221364842,0.128044369,0.467808054,0.440009503,0.244875814,Memantine,1.196286472,0.166505908,0.263958185,5.182228558,1.545575115,1.591351865,0.156136966,0.951651796,0.330244714,0.284153005,0.735329057,0.630078403,0.384176764,2.623663578,3.196889318,0.104412829,0
0.851574928,0.569437448,0.265323258,0.136811963,1.156856507,0.166242444,S/C,0.303610411,0.244670697,1.014794782,0.185491569,0.14922049,0.604869857,Control,0.226853325,0.117244671,0.76296532,0.300083963,0.387741394,1.605205709,0.169901368,0.302099905,0.867165129,2.270283169,0.202036271,0.132661629,0.625994273,0.237830099,0.206808781,0.391982183,0.336188077,0.602768056,Saline,1.160197264,0.178332803,0.174811083,2.582367758,1.478205536,0.824349286,0.159242762,0.742443525,0.228883291,0.209907641,0.628379513,0.541897565,0.245843829,0.727791772,1.247216036,0.136811963,0
2.365947499,0.820671071,0.480441586,0.132908002,0.353431062,0.2237861,C/S,0.371001391,0.347635514,1.843909804,0.190279063,0.136511956,1.479659249,Control,0.232308966,0.133200214,0.543953636,0.723226704,0.507214882,2.939673157,0.223932207,0.352262212,1.238835046,2.369843666,0.160473384,0.159162031,0.512686894,0.224760142,0.159012322,0.595042127,0.462273992,0.269517362,Saline,1.202990308,0.182778941,0.234440195,3.541550765,1.964544879,1.575278164,0.196951249,0.917693469,0.328146732,0.294680111,0.779641864,0.760518081,0.440716273,2.350747566,1.679637656,0.132908002,0
0.856265876,0.603212374,0.345330161,0.109864522,0.128704488,0.125317528,C/S,0.389649018,0.313928874,1.455546147,0.146697714,0.142887384,1.027662106,Control,0.294030483,0.154318374,0.590601185,0.491671624,0.506543724,2.131171921,0.148179509,0.3276884,0.900084674,2.254445385,0.151989839,0.194229625,0.437341236,0.272861981,0.199195597,0.513971211,0.452706722,0.164479255,Memantine,1.313928874,0.16723116,0.246876859,1.889054134,1.499788315,1.261451517,0.16299746,0.84123624,0.361986913,0.283164783,0.839976205,0.586555622,0.425044616,0.927424152,1.023285351,0.109864522,0
1.929381168,0.70571103,0.329238952,0.116497733,0.081755135,0.181381702,C/S,0.331391668,0.294278474,1.476126967,0.15317418,0.123366231,1.292516145,Ts65Dn,0.245665511,0.136636436,0.528007469,0.805369128,0.427250855,2.322274281,0.227193918,0.279407842,1.231528408,2.159642571,0.15977594,0.116626567,0.587956788,0.198386236,0.164710589,0.401507069,0.417120425,0.235996266,Saline,1.018004801,0.14643905,0.173610232,2.052804863,1.763470259,1.577307838,0.165577487,0.851160309,0.278206914,0.210079777,0.689375712,0.661137141,0.392047613,1.357984045,0.803947719,0.116497733,0
0.701361089,0.613443073,0.304801097,0.112489992,0.560248199,0.143915132,S/C,0.371742112,0.28182546,1.29703763,0.153122498,0.119895917,1.04691358,Ts65Dn,0.162930344,0.103082466,0.542033627,0.3478738,0.421124829,2.007407407,0.1561249,0.317654123,0.708967174,2.060448359,0.173939151,0.227434842,0.504803843,0.24939952,0.173738991,0.372297838,0.324828532,0.346076861,Saline,1.361088871,0.162129704,0.261454047,2.868312757,1.348879103,1.056790123,0.168334668,0.829263411,0.316049383,0.322908093,0.689711934,0.499862826,0.300960219,1.404938272,2.933146517,0.112489992,0
1.273323615,0.55110318,0.328033744,0.111411912,0.090483132,0.152332362,C/S,0.297534069,0.256768013,1.397438567,0.158267389,0.10849646,1.160123297,Control,0.246251562,0.106309871,0.529154519,0.543640493,0.43559377,2.029688514,0.168887963,0.311120367,0.735422741,2.243440233,0.129216993,0.14633355,0.359329446,0.228342357,0.150249896,0.37151187,0.387086308,0.164618909,Memantine,1.040712203,0.172636401,0.215282284,3.07495133,1.382548938,1.165639195,0.139629321,0.895980841,0.288935756,0.247566515,0.647631408,0.647306944,0.325438027,1.74578196,2.045085381,0.111411912,0
1.180048662,0.685875145,0.330683888,0.121350365,0.117193836,0.168187348,C/S,0.348898824,0.295620438,1.558191403,0.15906326,0.126520681,1.203841696,Control,0.285077048,0.149635036,0.574513382,0.580394105,0.433018712,2.405199536,0.199513382,0.279399838,1.084651257,2.40338605,0.153994323,0.150356019,0.541768045,0.224959448,0.147810219,0.487631792,0.360324557,0.180048662,Memantine,1.166768045,0.212591241,0.216426561,2.151515152,1.73702352,1.377711542,0.157137064,0.844890511,0.322238781,0.23613181,0.751283325,0.628580891,0.387315781,1.239278026,0.965024331,0.121350365,0
1.281653129,0.671103395,0.400655864,0.139154324,0.098542762,0.184663163,C/S,0.372878086,0.326684185,1.586359293,0.175346393,0.126851409,0.984375,Control,0.246536073,0.138318204,0.659818442,0.493441358,0.453703704,2.050540123,0.181199236,0.329431438,1.031772575,2.285355948,0.160774009,0.150848765,0.372551362,0.242355471,0.171882465,0.507166746,0.408564815,0.175585284,Memantine,1.286072623,0.170210225,0.228780864,3.71412037,1.750477783,1.319251543,0.161490683,0.839225991,0.325810185,0.257137346,0.763117284,0.78125,0.470871914,1.156828704,0.883301481,0.139154324,0
0.834541063,0.598305085,0.310169492,0.102120236,0.087627483,0.169082126,C/S,0.366949153,0.300456253,1.582393988,0.139425658,0.11849168,1.303813559,Ts65Dn,0.206924316,0.106816962,0.431696189,0.93559322,0.402542373,2.070974576,0.196725711,0.244632313,0.986044015,2.186929683,0.157273215,0.180084746,0.584541063,0.211218465,0.133521202,0.3647343,0.357627119,0.211755233,Saline,1.149221685,0.173913043,0.216313559,2.237711864,1.277777778,2.002542373,0.172839506,0.791331186,0.276271186,0.266737288,0.657627119,0.538771186,0.33940678,1.329025424,0.942028986,0.102120236,0
1.677440633,0.697050938,0.384383378,0.122125895,0.222766679,0.198737279,C/S,0.362097855,0.308707124,1.357802488,0.156332454,0.152563136,1.09886059,Ts65Dn,0.169619299,0.108556351,0.466924237,0.696045576,0.457104558,2.204591153,0.191481342,0.294477949,1.015548436,2.040425933,0.17414248,0.158847185,0.65812288,0.195062194,0.144459103,0.397663023,0.493130027,0.222860912,Saline,1.284771956,0.168111572,0.254859249,2.55747319,1.38955899,1.644772118,0.166792311,0.666509612,0.333612601,0.299262735,0.70827748,0.790884718,0.445542895,1.316186327,1.371937429,0.122125895,0
0.971747212,0.544208611,0.308429351,0.106319703,0.243205287,0.191408509,C/S,0.282352941,0.276249484,1.657414292,0.14456836,0.116232962,1.416494845,Ts65Dn,0.276827757,0.145064023,0.52771582,0.988841722,0.364827168,2.242328684,0.177529946,0.281866997,0.947790169,2.312102437,0.161916563,0.12759248,0.566129698,0.215035109,0.124576621,0.335563817,0.366889024,0.229491945,Memantine,0.931185461,0.186699711,0.174408733,2.447543966,1.518463445,1.892177077,0.170673276,0.984056175,0.211522135,0.221103699,0.615281989,0.394542147,0.291934506,1.393571862,1.484510533,0.106319703,0
1.307472115,0.746677571,0.499488857,0.147172046,0.785016287,0.241141052,S/C,0.403598446,0.270358306,0.751653341,0.162767743,0.153291876,1.054998978,Ts65Dn,0.218043628,0.164643174,0.455137696,0.512574116,0.538744633,2.524023717,0.206494917,0.274800118,0.96486033,2.129997039,0.247853124,0.178286649,0.221300957,0.233047083,0.171453953,0.415753627,0.612144756,0.348830323,Memantine,1.386931201,0.209456125,0.244326314,3.056839092,1.587799822,1.616233899,0.168097917,0.737340835,0.354324269,0.336740953,0.925373134,0.837047639,0.425475363,1.463708853,1.591155858,0.147172046,0
0.767985281,0.431818182,0.236757337,0.106163753,0.185832567,0.174425023,C/S,0.276306371,0.292180313,1.520331187,0.150321987,0.134314627,1.026127416,Ts65Dn,0.196872125,0.105979761,0.527690892,0.503042233,0.315139585,1.726020043,0.170561178,0.301195952,0.70101196,2.376632935,0.180128795,0.14889048,0.451701932,0.256301748,0.161729531,0.434590616,0.301896922,0.182152714,Memantine,1.115915363,0.165225391,0.187902649,1.582319256,1.352529899,1.022011453,0.187304508,0.932658694,0.205619184,0.2317466,0.521116679,0.30583393,0.238010021,1.302970651,2.15050598,0.106163753,0
0.872467709,0.712690573,0.365686064,0.126988443,0.101971448,0.178110129,S/C,0.39746618,0.272195785,0.977702243,0.165873555,0.106730116,1.179299979,Control,0.216315432,0.091774303,0.553229096,0.450719347,0.467038866,2.426240069,0.171719918,0.2746431,0.988443236,2.469340585,0.144119646,0.209791711,0.318558804,0.206526173,0.171312033,0.470564242,0.362465106,0.192522094,Memantine,1.388443236,0.195649218,0.272922482,4.765943741,1.487695445,1.311788705,0.145207342,0.865941536,0.347648701,0.315439124,0.796435473,0.817264333,0.31801589,1.168778183,1.805166553,0.126988443,0
0.86726518,0.616337223,0.247558943,0.12443286,0.333140265,0.181484699,S/C,0.274708264,0.32406603,1.256395405,0.159571387,0.118158123,0.840914503,Ts65Dn,0.222415291,0.157640699,0.614538083,0.420933556,0.333174565,1.501547988,0.187662902,0.310840815,0.819287576,2.144029346,0.185056473,0.133246011,0.609518293,0.279563664,0.152041703,0.392895067,0.331626578,0.280625543,Saline,1.181581234,0.189110918,0.18706835,2.293641343,1.470605271,0.804715408,0.161405541,0.864465682,0.236961181,0.222791141,0.52333889,0.442843534,0.242557752,0.998690164,2.365382759,0.12443286,0
